Heating DB 99.6% - EPW,Heating DB 99% - EPW,Cooling DB 0.4% - EPW,Cooling DB 1% - EPW
-2.2,-1.0,27.489199999999983,24.9
-4.9,-3.7,25.8,24.3
-1.5,-0.5,26.696399999999993,24.940999999999985
-1.8,-0.9,28.196399999999993,25.1
-2.2,-0.7,25.7,23.340999999999987
-7.0,-4.0,28.3,26.040999999999986
-4.296399999999999,-3.0,26.496399999999994,24.8
-4.8,-3.2,27.796399999999995,26.0
-3.7,-2.3409999999999993,27.2,25.3
-6.2,-4.7,28.09279999999999,26.5
-5.3,-2.7,27.1,25.4
-7.1,-5.2,28.2,25.5
-2.6,-1.7,27.796399999999995,25.740999999999985
-3.6,-2.3,27.296399999999995,25.340999999999987
-4.0,-2.1409999999999996,30.189199999999982,26.940999999999985
-3.4964,-2.4409999999999994,30.489199999999983,27.2
-7.2,-3.5,27.696399999999993,25.940999999999985
-3.4,-2.5,29.1,26.2
-7.296399999999999,-5.5,29.1,26.1
-2.8,-1.8,29.5,27.040999999999986
-4.096399999999999,-2.4,31.096399999999996,28.0
-4.0,-3.0,28.496399999999994,26.5
-4.096399999999999,-2.7,31.096399999999996,28.6
-3.7,-2.6,30.99279999999999,27.9
-4.6964,-3.8,28.392799999999987,26.0
-5.0,-3.5409999999999995,28.296399999999995,26.540999999999986
-2.6964,-1.9409999999999996,30.3,27.940999999999985
-3.0,-2.0,28.192799999999988,26.4
-4.2,-2.9,29.99279999999999,27.0
-4.2,-2.9409999999999994,27.296399999999995,26.2
-3.5,-2.5,28.696399999999993,26.540999999999986
-4.8,-3.8409999999999993,27.896399999999993,25.7
-5.3,-3.6409999999999996,31.5,29.140999999999988
-4.2,-2.9,29.0,26.8
-3.4,-2.5,28.696399999999993,27.0
-3.2,-2.0,23.6,22.0
-4.5,-3.5,26.0,24.140999999999988
-1.2,-0.8,25.7,23.740999999999985
-4.7,-3.9,25.6,23.7
-3.9,-2.8,25.6,23.0
-2.4964,-1.4409999999999996,25.296399999999995,23.140999999999988
-3.3,-2.0,23.996399999999994,22.5
-2.4,-1.6,27.896399999999993,25.7
-3.1,-1.7,27.196399999999993,25.4
-3.1,-1.7,27.196399999999993,25.4
0.1,0.7,24.6,22.3
0.0,1.3,24.8,22.4
-0.5963999999999998,0.7,22.9,21.7
-3.0,-2.0,28.0,26.0
-3.0,-2.0,26.8,25.1
-3.0,-2.0,28.192799999999988,25.8
-3.6,-2.6,28.596399999999996,26.3
-3.6,-1.8,28.296399999999995,25.7
-0.8963999999999999,-0.1,28.096399999999996,25.840999999999987
-4.296399999999999,-3.2,28.3,26.0
-2.6964,-1.3409999999999997,29.392799999999987,26.7
-3.0,-2.3,27.3,25.6
-3.0,-2.0,30.0,27.222999999999956
-3.0,-2.0,30.0,27.222999999999956
-3.0,-2.0,28.0,26.0
-3.0,-2.1,28.8,26.5
-3.0,-2.1,28.8,26.5
-2.8,-1.9409999999999996,29.8,26.4
-3.5964,-2.4,27.096399999999996,25.440999999999985
-2.9,-2.2,28.689199999999982,26.440999999999985
-3.1,-2.3,28.8,27.0
-3.9,-3.1,28.296399999999995,26.3
-4.4,-3.5,27.596399999999996,25.3
-4.1,-3.3,26.796399999999995,25.0
-3.9964,-2.0,28.1,26.0
-4.796399999999999,-2.5409999999999995,28.1,26.2
-2.7,-1.7,28.196399999999993,26.3
-3.0964,-2.1,28.1,26.3
-3.1928,-2.0409999999999995,28.2,25.9
-5.0,-2.8,28.6,26.140999999999988
-6.4,-3.7409999999999997,28.4,26.6
-5.0,-3.7,29.6,26.740999999999985
-5.0,-3.7,29.6,26.740999999999985
-4.5,-3.4,26.1,24.340999999999987
-5.9,-4.5,26.0,24.4
-4.6,-3.4,27.396399999999993,25.2
-3.8,-2.8,28.7,26.240999999999985
-3.3,-2.3,28.5,26.540999999999986
-3.3,-2.2,28.5,26.2
-3.6,-2.7,28.3,26.2
-3.6,-2.7,28.3,26.2
-2.3964,-1.8,27.896399999999993,25.6
-2.8,-1.8,28.796399999999995,27.0
-2.8,-1.8,28.796399999999995,27.0
-4.1,-3.2409999999999997,29.0,26.840999999999987
-4.5,-3.2,28.7,26.840999999999987
-3.5,-2.3409999999999993,28.2,26.340999999999987
-3.6,-2.3409999999999993,29.1,27.0
-4.796399999999999,-3.8,27.2,25.2
-4.9,-4.1,27.6,25.9
-4.9,-4.1,27.6,25.9
-2.8,-2.2,28.692799999999988,26.1
-7.0,-5.7,25.0,24.0
-7.9,-6.6,24.796399999999995,22.7
-8.2964,-6.4,24.0,23.0
-4.3,-3.5,31.8,29.040999999999986
-3.5964,-2.5,29.2,27.022999999999954
-3.5964,-2.5,29.2,27.022999999999954
-4.1,-3.1,27.596399999999996,26.0
-3.7,-2.5,28.7,26.440999999999985
-3.9,-2.7409999999999997,27.8,25.7
-5.4963999999999995,-3.8,30.0,28.0
-3.8964,-2.7,28.7,26.7
-4.0,-2.9,29.596399999999996,27.5
-6.6,-4.3,27.9,26.2
-6.6,-4.3,27.9,26.2
-6.1,-5.0,27.7,25.940999999999985
-7.3,-6.2,25.6,23.6
-6.7,-5.4,26.0,23.840999999999987
-6.3,-5.5,28.996399999999994,25.6
-6.5,-5.3,25.796399999999995,23.1
-7.1964,-5.941,24.8,23.1
-9.0964,-8.0,24.7,23.0
-8.8964,-7.3,26.6,24.1
-9.196399999999999,-7.1,25.2,23.2
-8.7,-6.6,28.196399999999993,24.740999999999985
-6.7,-5.3,27.296399999999995,25.740999999999985
-5.1964,-3.1,27.996399999999994,25.8
-6.0,-4.9,28.5,27.0
-5.296399999999999,-3.6,30.7,28.5
-6.2,-4.140999999999999,30.6,29.0
-6.4,-4.6,30.1,28.2
-5.3964,-3.8409999999999993,28.6,27.0
-4.596399999999999,-3.5,29.696399999999993,28.0
-5.1,-4.1,29.0,27.240999999999985
-10.5,-9.541,21.1,19.9
-11.7,-10.641,20.196399999999993,19.1
-10.3,-9.5,21.29279999999999,19.9
-4.6964,-3.3,29.796399999999995,28.5
-4.6964,-3.3,29.796399999999995,28.5
-5.3964,-3.9,30.3,28.5
-14.1,-11.7,19.3,17.7
-10.6,-9.9,19.1,17.9
-14.1,-10.4,19.196399999999993,17.740999999999985
-6.7,-4.9,29.8,28.1
-7.2,-5.6,28.892799999999987,27.040999999999986
-6.7,-5.0,29.8,28.040999999999986
-13.0,-11.0,26.5,25.0
-11.0,-9.0,27.0,25.0
-10.2,-7.9,26.0,24.0
-5.0,-4.0,31.0,29.0
-7.8892,-6.1,28.98199999999997,26.3
-8.0964,-6.381999999999999,27.5,26.0
-9.963999999999999,-7.0,28.0,27.0
-7.989199999999999,-6.0,28.0,26.0
-12.0,-9.641,27.0,25.140999999999988
-6.4,-5.2,28.5,26.7
-8.8,-7.1,27.089199999999984,25.3
-8.2,-6.1,28.596399999999996,27.1
-8.8,-7.8,23.5,22.0
-6.7,-5.640999999999999,23.896399999999993,22.7
-11.2,-9.0,24.1,22.840999999999987
-6.5927999999999995,-4.340999999999999,29.396399999999993,27.9
-6.6892,-4.640999999999999,29.7,28.5
-9.3,-7.8,29.7,28.0
-5.9,-4.0409999999999995,28.7,27.2
-6.596399999999999,-4.6,28.5,27.340999999999987
-4.7,-3.2,28.892799999999987,27.540999999999986
-7.5,-6.7,27.0,25.440999999999985
-7.4963999999999995,-6.5,26.596399999999996,25.340999999999987
-7.4963999999999995,-6.5,26.596399999999996,25.340999999999987
-6.596399999999999,-4.8,30.596399999999996,28.6
-6.596399999999999,-4.8,30.596399999999996,28.6
-5.7928,-3.6,30.596399999999996,28.7
-9.5,-8.0,24.5,22.940999999999985
-9.1,-7.9,24.5,23.4
-7.9,-7.0409999999999995,24.396399999999993,23.540999999999986
-10.0,-8.0,30.963999999999942,29.0
-8.0,-6.0,30.0,29.0
-12.4,-9.041,30.0,28.0
-10.0,-7.9,29.196399999999993,27.7
-7.7,-6.5,29.196399999999993,27.7
-6.9,-5.3,28.796399999999995,27.4
-6.0,-5.0,30.0,29.0
-8.0,-6.0,31.5,30.240999999999985
-6.0,-5.0,30.0,29.0
-6.4,-4.9,29.6,27.940999999999985
-6.3,-4.7,30.5,28.5
-9.0,-5.6,30.496399999999994,29.0
-6.4963999999999995,-4.7,29.7,27.7
-5.9,-4.5,29.9,28.040999999999986
-5.9,-4.5,29.9,28.040999999999986
-11.7,-10.4,22.896399999999993,21.4
-7.4,-6.6,22.796399999999995,21.5
-14.2,-12.0,21.8,20.6
-3.8964,-2.9,30.3,28.7
-4.5,-3.4,29.8,27.9
-4.5,-3.4,29.8,27.9
-9.4964,-6.941,28.1,26.9
-8.2928,-5.840999999999999,29.896399999999993,28.2
-5.9963999999999995,-4.6,29.4,27.8
-8.9964,-7.1,29.096399999999996,27.6
-10.5964,-7.9,28.396399999999993,26.7
-6.1,-5.7,28.396399999999993,26.340999999999987
-6.796399999999999,-4.7,31.4,29.6
-5.5927999999999995,-4.1,30.8,29.5
-5.5927999999999995,-4.1,30.8,29.5
-8.7964,-6.5409999999999995,30.396399999999993,29.0
-5.8964,-4.6,28.896399999999993,27.3
-5.8964,-4.6,28.896399999999993,27.3
-5.7,-3.9409999999999994,28.396399999999993,27.1
-2.9,-2.4,29.0,27.7
-5.296399999999999,-4.2,29.3,28.1
-10.692799999999998,-7.8,27.7,26.5
-8.2964,-6.340999999999999,27.3,25.840999999999987
-8.2964,-6.340999999999999,27.3,25.840999999999987
-10.8964,-8.581999999999999,26.2,24.540999999999986
-12.4,-10.9,25.2,24.0
-11.4964,-9.641,24.496399999999994,23.5
-5.2,-4.5409999999999995,28.6,27.5
-5.3964,-4.5,28.896399999999993,27.5
-5.3964,-4.5,28.896399999999993,27.5
-6.0,-5.0,29.0,28.0
-6.9963999999999995,-5.0,27.0,26.0
-5.0,-4.0,27.0,26.0
-14.8,-13.7,16.6,15.6
-11.4,-10.7,18.4,16.8
-16.9964,-15.3,18.296399999999995,16.4
-8.1,-6.4,28.8,27.2
-6.1,-5.2,28.996399999999994,27.4
-8.196399999999999,-7.1,28.4,27.3
-8.8,-6.1,29.896399999999993,28.540999999999986
-7.0,-4.9,29.796399999999995,28.3
-7.4963999999999995,-5.3,29.7,28.2
-6.6,-4.9,32.1,29.840999999999987
-5.6964,-4.5409999999999995,30.6,29.0
-5.6964,-4.5409999999999995,30.6,29.0
-10.1892,-8.3,26.4,25.340999999999987
-7.6,-6.6,26.1,24.7
-11.0,-9.1,24.7,23.740999999999985
-6.796399999999999,-4.6,30.196399999999993,28.8
-6.796399999999999,-4.5,29.896399999999993,28.3
-7.8,-6.1,28.196399999999993,27.0
-4.4,-3.5,28.6,27.0
-7.2,-5.1,28.0,26.2
-4.6964,-3.7,26.996399999999994,25.6
-5.3964,-3.9,28.5,26.7
-5.4928,-3.8,28.696399999999993,27.3
-5.9,-5.3,29.096399999999996,27.6
-8.9964,-5.5,28.4,26.8
-10.8784,-6.941,28.2,26.940999999999985
-10.8,-8.041,28.6,27.4
-17.6,-16.4,12.4,11.5
-14.1,-13.3,14.3,13.240999999999985
-16.596400000000003,-15.4,13.796399999999995,12.3
-8.8,-7.441,26.6,24.6
-9.8,-8.5,27.0,25.4
-6.6,-5.140999999999999,25.9,24.7
-7.8,-6.0,28.4,27.2
-7.596399999999999,-5.3,28.496399999999994,27.0
-8.5964,-6.9,28.5,27.0
-8.8,-7.9,24.496399999999994,23.0
-8.3,-7.7,24.5,22.9
-8.7,-7.2,23.3,22.2
-8.8784,-6.3,29.48199999999997,27.0
-3.0,-2.0,29.0,27.122999999999955
-4.0,-3.0,28.0,26.0
-9.7,-6.6,27.99279999999999,26.540999999999986
-11.0,-7.7,27.99279999999999,26.540999999999986
-8.592799999999999,-6.6,29.196399999999993,27.6
-4.0,-3.3,30.8,29.0
-3.4,-2.5,31.2,29.78199999999997
-5.0,-4.0,29.0,27.7
-10.1,-8.8,20.696399999999993,19.140999999999988
-12.0,-9.7,21.696399999999993,20.1
-8.196399999999999,-7.2,22.5,21.0
-7.5,-6.4,28.7,27.0
-6.1,-4.741,29.0,27.5
-6.1,-4.741,29.0,27.5
-4.7,-3.5,30.2,28.5
-3.4,-2.4,29.2,27.7
-4.4,-3.2,29.2,27.7
-2.8,-2.2,28.7,27.1
-5.6964,-4.640999999999999,28.096399999999996,26.8
-3.7,-2.3409999999999993,28.5,27.040999999999986
-5.596399999999999,-4.2,28.9,27.6
-5.0927999999999995,-2.9,28.596399999999996,27.340999999999987
-5.1,-4.0409999999999995,27.9,26.9
-10.0964,-8.2,26.6,24.040999999999986
-14.092799999999999,-11.9,23.7,22.240999999999985
-9.6,-9.0,25.2,23.640999999999988
-16.4964,-15.241,16.396399999999993,15.1
-14.8964,-13.6,16.8,15.3
-14.3964,-13.641,16.8,15.3
-6.3,-5.0,31.0,29.5
-6.8,-5.6,32.1964,30.440999999999985
-6.4963999999999995,-5.7,28.996399999999994,27.8
-10.4,-9.7,21.8,20.240999999999985
-12.696399999999999,-10.5,22.1,20.5
-10.2,-9.5,21.596399999999996,20.3
-10.7964,-8.9,24.5,23.1
-12.5964,-11.241,25.4,23.9
-10.7964,-8.4,24.5,23.0
-11.8,-9.8,31.2,29.7
-8.2,-6.8,31.196399999999993,29.640999999999988
-12.2,-9.641,30.4,28.4
-22.8,-21.641000000000002,6.5,5.4
-23.1964,-21.1,8.2,6.6
-23.8964,-22.0,6.0,5.0
-7.6928,-6.5,28.296399999999995,26.640999999999988
-7.8964,-5.941,28.5,26.6
-8.196399999999999,-6.741,29.0,27.7
-8.8,-7.640999999999999,23.8,22.6
-10.5,-8.7,24.5,23.1
-12.0,-10.7,24.3,23.2
-11.9,-10.741,18.5,17.0
-13.9,-12.5,18.7,17.6
-13.5,-12.041,18.896399999999993,17.9
-19.7,-17.941,25.0,24.1
-20.6964,-18.141000000000002,26.196399999999993,24.6
-19.2,-17.3,26.4,24.640999999999988
-10.7,-9.9,24.0,22.5
-11.6,-9.9,23.5,22.240999999999985
-13.8,-12.6,23.396399999999993,21.8
-15.0,-13.5,16.5,15.0
-12.6,-11.8,17.1,15.6
-13.696399999999999,-13.0,16.296399999999995,15.0
-11.7,-10.4,18.996399999999994,17.6
-12.0,-10.9,18.8,17.6
-12.8,-11.7,18.8,17.6
-9.2,-7.441,27.1,26.0
-7.6,-6.5409999999999995,26.7,24.9
-10.5,-9.2,27.8,26.4
-4.1,-2.7,27.8,26.9
-8.696399999999999,-3.7,27.8,26.9
-4.9,-3.6,28.996399999999994,27.5
-7.8964,-7.0409999999999995,21.6,20.340999999999987
-7.7,-6.5,21.396399999999993,20.1
-10.5,-9.6,18.7,18.1
-0.8,0.0,29.5,28.5
-0.7,0.1,30.096399999999996,29.0
-1.0,-0.3,29.496399999999994,28.1
-5.0,-3.6,30.3,28.5
-3.9,-3.1,31.0,29.8
-5.8964,-4.741,29.8,29.0
-1.4,-0.5,29.0,28.2
-1.1927999999999996,0.2,30.096399999999996,29.0
-2.0,-0.4,29.496399999999994,27.840999999999987
-5.7,-4.741,29.6,29.0
-5.0,-4.3,30.6,29.5
-6.4963999999999995,-4.9,29.6,28.7
-22.6,-20.341,22.5,21.0
-21.5,-19.6,21.9,20.3
-22.6,-20.341,22.5,21.0
-18.096400000000003,-16.1,13.696399999999993,12.5
-16.3,-15.641,14.9,13.5
-19.1,-17.5,14.796399999999995,13.240999999999985
-8.2,-6.5,25.796399999999995,24.3
-11.2964,-8.0,26.596399999999996,25.0
-10.5,-8.8,25.796399999999995,24.4
-13.8964,-11.5,21.5,20.3
-13.1,-10.641,21.2,20.1
-13.8,-11.2,22.1,20.2
-14.3,-12.9,23.7,22.6
-13.1,-11.8,23.396399999999993,21.740999999999985
-14.2,-12.6,23.8,22.2
-8.6,-6.9,30.8,28.7
-4.8,-3.5,29.7,28.0
-7.9963999999999995,-6.3,29.99279999999999,28.5
-10.6,-9.2,27.8,26.5
-10.2964,-8.3,27.9,26.440999999999985
-12.7,-11.6,28.096399999999996,26.7
-20.5,-19.5,9.6,8.1
-21.9,-20.1,9.5,8.1
-21.1,-20.041,9.6,8.2
-21.5,-19.7,21.696399999999993,20.740999999999985
-22.0,-19.0,22.1,21.0
-21.7,-19.9,22.3,21.0
-9.9964,-8.641,25.3,23.4
-11.5892,-9.0,26.696399999999993,25.2
-8.7928,-7.1,25.6,24.6
-13.992799999999999,-12.141,26.8,25.1
-13.0964,-10.9,28.096399999999996,26.3
-14.4964,-13.0,27.4,25.7
-5.4,-3.1,29.096399999999996,27.6
-6.7,-5.1,29.2,27.6
-6.3,-4.941,28.9,27.8
-0.5,0.1,24.7,23.240999999999985
-1.6964,0.1,23.996399999999994,22.4
-3.8,-2.8,24.4,23.1
-2.0,-1.1409999999999998,26.1,24.7
-5.9963999999999995,-3.5409999999999995,27.0,24.240999999999985
-3.9,-2.5,25.7,23.7
-2.2963999999999998,-1.0,27.4,25.040999999999986
-1.4964,-0.6,27.296399999999995,24.9
-2.0,-1.0,27.3,24.7
0.3,1.0,24.0,22.3
-3.2963999999999998,-2.3,24.796399999999995,22.9
-1.2,-0.1,24.996399999999994,23.0
-3.5,-1.9409999999999996,29.5,26.9
-2.9,-2.1,28.1,26.340999999999987
-3.7963999999999998,-2.7,27.9,26.040999999999986
-5.096399999999999,-3.5,27.096399999999996,25.9
-4.9,-3.9,27.0,25.5
-4.2928,-2.5,27.59279999999999,26.1
2.0036,3.3,23.0,21.2
2.2036000000000002,3.5,20.5,19.7
2.8036,3.8,21.1,20.3
-1.0,-0.1,22.6,21.3
-0.7963999999999999,0.8,23.096399999999996,21.7
-0.5963999999999998,0.8,23.996399999999994,22.2
-1.7,-0.8409999999999997,26.996399999999994,25.1
-3.9855999999999994,-2.0,27.79279999999999,25.340999999999987
-1.0964,0.1,27.696399999999993,25.2
0.0,0.7590000000000003,26.1,23.9
1.0,1.9,25.796399999999995,23.7
-0.9,0.5,27.2,24.4
0.3,1.2,22.6,21.440999999999985
-3.1,-2.0,24.596399999999996,23.0
-1.0,0.1,28.396399999999993,24.5
-1.7964,-1.1,27.096399999999996,25.0
-4.296399999999999,-1.3,29.896399999999993,26.8
-3.3964,-1.9,28.6,26.740999999999985
-4.1,-3.2,27.9,25.7
-3.8,-2.1,29.496399999999994,27.2
-4.9963999999999995,-3.8,28.5,26.740999999999985
-3.6964,-2.1,28.296399999999995,26.8
-1.2,-0.3,25.296399999999995,23.5
-1.7,-0.6,25.296399999999995,23.540999999999986
-1.8,-0.4,26.0,23.2
-1.5964,-0.34099999999999964,25.196399999999993,21.98199999999997
-2.1,-1.1,24.896399999999993,22.6
-2.1,-0.7,26.596399999999996,24.640999999999988
0.5,1.2590000000000003,26.1,24.4
0.9,1.6,25.196399999999993,23.8
-4.0,-3.0,29.0,28.0
-4.0,-2.0,29.48199999999997,28.0
-4.0,-2.0,29.48199999999997,28.0
-5.5,-3.0409999999999995,28.7,26.7
-3.9,-2.7409999999999997,30.0,27.4
-3.9964,-3.0,29.996399999999994,27.640999999999988
-3.9,-2.7,29.7,27.740999999999985
-4.1,-3.1,29.296399999999995,27.8
-3.8,-2.4,31.1,28.540999999999986
-3.0,-2.0,30.0,27.0
-3.0,-2.0,28.0,26.0
-3.0,-2.0,30.0,27.0
-2.9964,-1.9409999999999996,28.4,26.4
-2.7,-1.7,29.896399999999993,27.5
-3.7,-2.7409999999999997,28.796399999999995,27.040999999999986
-6.9,-4.9,29.6,27.640999999999988
-7.096399999999999,-5.0,28.6,26.940999999999985
-6.0,-4.0,29.0,27.040999999999986
-4.9963999999999995,-3.8,29.192799999999988,27.4
-7.0,-5.1,29.396399999999993,27.540999999999986
-8.3964,-5.1,29.796399999999995,28.2
-7.0,-4.7,29.596399999999996,28.0
-6.4,-4.4,30.0,28.5
-6.6928,-4.8,30.1,28.5
-5.4,-3.9,29.596399999999996,28.0
-5.6,-4.4,29.0,28.0
-5.3,-3.5,29.296399999999995,27.9
4.8,5.2,20.7,19.8
5.0,5.5,21.696399999999993,20.1
3.1036,4.9,20.796399999999995,19.6
1.3,2.3,21.696399999999993,20.0
4.4,5.1,21.696399999999993,20.7
0.7036000000000001,2.8590000000000004,20.996399999999994,20.0
0.0,1.6,24.0,23.0
0.6,1.0,26.496399999999994,23.7
0.6,1.3,26.4,23.940999999999985
3.5,4.6,21.996399999999994,20.5
2.5,3.8,21.6,20.2
1.8,3.1,21.696399999999993,20.2
1.0,1.7,24.696399999999993,22.7
1.8036,2.5,26.396399999999993,24.4
-0.1,1.3590000000000002,28.0,25.0
-2.0,0.0,25.3,23.3
0.0,1.0,27.4,24.1
-1.3855999999999993,0.059000000000000344,24.996399999999994,22.7
0.30360000000000015,2.6,22.1,20.7
0.5036000000000002,2.3,22.392799999999987,20.8
3.6,4.659000000000001,22.3,21.2
-0.7,0.3,23.8,22.3
-0.29639999999999983,0.4,26.392799999999987,23.1
0.0,1.0,25.09279999999999,22.6
-1.4,-0.1,24.596399999999996,22.440999999999985
0.7,1.5,26.0,23.640999999999988
-3.4928,-1.6,26.2,23.4
2.6,4.159000000000001,21.2,20.4
-1.6,-0.7409999999999997,25.0,23.540999999999986
0.20360000000000014,1.3,28.692799999999988,24.840999999999987
-0.39639999999999986,0.6,25.9,24.0
0.6,1.3,24.796399999999995,22.4
-2.1,-1.1,29.1,27.3
-1.9964,-0.9,29.3,27.2
-2.0,-0.7409999999999997,29.79279999999999,27.1
-1.4964,-0.6,30.296399999999995,28.3
-1.7,-0.8,29.6,27.0
-1.6964,-0.4,30.38919999999998,27.540999999999986
-3.4,-1.7409999999999997,29.0,27.3
-3.4964,-2.3,28.896399999999993,27.4
-5.0,-3.0,29.296399999999995,26.6
-4.9963999999999995,-3.1,29.796399999999995,27.8
-4.9,-2.7,29.696399999999993,27.9
-3.8,-2.6,30.196399999999993,28.540999999999986
-4.1964,-2.4,30.096399999999996,27.2
-2.4964,-1.5,30.696399999999993,28.1
-4.1,-2.4409999999999994,30.396399999999993,28.4
-2.5,-1.5409999999999997,28.7,26.840999999999987
-2.5,-1.7409999999999997,29.2,27.2
-3.2,-1.9,29.296399999999995,27.140999999999988
-3.9964,-3.2,29.3,27.140999999999988
-3.5,-2.0,31.196399999999993,29.2
-4.6,-3.0,29.696399999999993,27.8
-3.0964,-1.5,28.8,27.440999999999985
-3.3928,-1.8,28.896399999999993,26.840999999999987
-3.0964,-2.1,29.2,27.440999999999985
-3.3964,-1.9,30.496399999999994,28.2
-2.8,-1.6,30.8,28.4
-3.0,-2.0,30.396399999999993,28.0
-2.5,-1.7,29.6,27.7
-3.5,-1.7,30.29279999999999,28.2
-4.596399999999999,-2.6409999999999996,29.8,28.0
-2.4,-1.5409999999999997,30.096399999999996,28.440999999999985
-2.9,-2.0,30.7,29.2
-4.3964,-2.4,30.5,28.8
-1.5964,-0.6,30.8,28.7
-1.8963999999999999,-0.5,30.8,28.740999999999985
-2.0964,-0.5,30.79279999999999,28.6
-2.3,-1.0,29.5,27.340999999999987
-3.3,-1.6409999999999998,29.796399999999995,28.1
-3.1,-1.7,29.5,27.440999999999985
-5.0,-4.0,29.0,28.0
-4.0,-3.0,29.0,28.0
-4.0,-3.0,31.0,28.0
-7.3964,-5.0409999999999995,31.796399999999995,30.2
-3.3964,-2.1,32.3,29.8
-7.596399999999999,-5.8,30.996399999999994,28.540999999999986
-6.9963999999999995,-4.741,30.8,29.2
-6.9963999999999995,-4.7,29.996399999999994,28.9
-5.5927999999999995,-4.3,30.196399999999993,27.8
-8.8892,-6.0409999999999995,28.5,27.1
-10.696399999999999,-8.741,29.9,28.9
-4.6,-4.0,30.0,28.0
-4.0,-3.0,33.0,30.0
-5.0,-3.4099999999999966,34.0,31.0
-6.1,-5.4,30.9,29.0
-5.6,-4.4,29.8,28.4
-7.6,-5.0,30.6,28.8
-7.596399999999999,-6.0,28.896399999999993,27.4
-6.1,-5.0409999999999995,28.692799999999988,27.3
-7.3964,-5.5,29.796399999999995,27.8
-5.8964,-4.8,29.7,28.4
-4.4,-3.5,30.0,28.5
-6.1964,-4.640999999999999,31.396399999999993,29.5
-7.096399999999999,-4.081999999999999,31.0,29.5
-6.4,-5.1,32.39639999999999,30.1
-4.6964,-3.5,32.0,29.6
-0.6,0.4,21.5,20.7
-0.09639999999999987,1.3,21.2,20.3
1.0,2.4,21.7,20.6
-0.5963999999999998,0.6,25.2,23.640999999999988
0.3,1.0,27.692799999999988,24.7
0.0,1.0,27.0,24.1
0.6036000000000001,2.2590000000000003,25.8,23.8
2.7036000000000002,4.1,24.7,23.340999999999987
2.9036,3.9,24.4,23.0
-0.4,0.2,28.3,25.740999999999985
-0.4,0.3,26.99279999999999,25.0
-0.9,0.0,27.496399999999994,26.0
1.6036000000000001,2.9,25.096399999999996,23.5
2.4036,3.4,25.0,23.2
2.8,3.6,24.596399999999996,23.1
-0.8,0.0,28.796399999999995,27.0
-1.0964,-0.3,28.0,26.140999999999988
-1.0,0.0,27.0,26.0
-1.6,-0.1,25.6,24.5
0.8,1.8,25.896399999999993,24.240999999999985
-1.6,-0.1,26.6,24.9
-1.6964,-0.3,30.289199999999983,27.8
-0.1,0.7,28.7,27.4
-1.2964,0.0,30.0,27.0
-2.7963999999999998,-1.3,30.296399999999995,28.3
-2.0,-0.9,30.3,28.6
-1.3963999999999999,-0.3,29.9,28.3
-4.096399999999999,-2.2,31.396399999999993,29.3
-3.3,-2.0,31.296399999999995,28.9
-2.9,-1.8,31.4,29.1
-3.4,-2.3,30.8,28.5
-3.3891999999999993,-1.1,31.896399999999993,29.2
-4.6964,-2.8819999999999992,31.4,29.640999999999988
-3.0,-1.5,30.696399999999993,29.0
-1.2,-0.5409999999999997,30.996399999999994,28.4
-3.8,-2.0,30.0,28.3
-2.1,-1.4,30.8,28.7
-2.5,-1.7,31.496399999999994,29.540999999999986
-4.3,-2.6,30.4,28.4
-4.9,-3.9,33.1,30.3
-7.8964,-5.2,31.796399999999995,30.1
-5.5927999999999995,-4.1,31.9,29.6
-6.4963999999999995,-3.6,31.0,29.2
-5.3,-3.6,30.6,28.8
-3.3964,-2.1,30.1,28.0
-4.5,-3.1409999999999996,30.9,29.3
-2.6,-1.5,32.3,29.5
-4.7,-2.6,31.0,29.0
-5.0,-3.0,32.0,30.0
-2.0,-1.0,33.0,30.0
-5.789199999999999,-4.0,29.0,28.0
-4.6,-3.1,31.296399999999995,29.640999999999988
-5.6,-4.1,30.79279999999999,29.0
-6.6,-5.0409999999999995,29.6,28.2
-6.9963999999999995,-5.0,30.696399999999993,29.0
-4.5,-3.4,31.8,28.940999999999985
-2.7963999999999998,-1.8,31.7,29.6
-4.2,-3.0,30.9,29.0
-5.5,-3.8409999999999993,31.296399999999995,29.2
-6.096399999999999,-4.241,30.0,28.0
-8.0,-5.6,28.5,27.3
-5.3,-4.7,29.9,28.2
-6.4,-5.4,29.3,27.440999999999985
-6.6,-4.8,30.3,28.440999999999985
-6.356799999999999,-3.3409999999999993,31.196399999999993,29.0
-5.3,-4.5,30.8,29.2
-8.3,-6.0,30.0,28.440999999999985
-7.4,-5.741,30.4,28.7
-6.9,-3.9409999999999994,31.196399999999993,29.1
-5.596399999999999,-3.3,32.1964,29.7
-5.6964,-4.1,32.1964,29.940999999999985
-6.0,-4.7,30.0,29.0
0.7036000000000001,1.6,25.7,24.240999999999985
1.8,2.9,27.3,25.3
0.5036000000000002,1.6,27.196399999999993,25.6
-4.0,-2.6409999999999996,30.4,28.9
-2.3,-0.6,31.2,28.9
-1.3963999999999999,-0.4,30.5,28.840999999999987
-0.4,0.9,24.696399999999993,23.3
0.8036000000000002,2.2,24.9,23.6
-0.4,0.7,25.196399999999993,24.1
-0.39639999999999986,1.0,27.796399999999995,26.540999999999986
-2.6964,-1.3409999999999997,28.0,26.8
-0.49639999999999984,0.5590000000000004,29.596399999999996,27.1
-1.1964,0.5,32.59279999999999,28.940999999999985
